Sales,CompPrice,Income,Advertising,Population,Price,ShelveLocBad,ShelveLocGood,ShelveLocMedium,Age,Education,Urban,US
4.99,-0.17030090698488967,-0.32379073821513077,-0.9832835298687163,1.582251265739877,-0.17497358040297017,1.0,0.0,0.0,-1.2979096167528148,0.06751085513710493,0.0,0.0
4.83,-0.6228205174785457,1.6444351874345098,-0.530113972175981,-1.5428852388539207,-0.38722356421248655,0.0,0.0,1.0,1.197850924328371,1.6106161154137828,1.0,1.0
11.67,0.023636068940962915,0.7306160076686052,0.5272816624404013,0.7475017799653748,-1.2362234994505519,1.0,0.0,0.0,-1.541398450029028,-1.4755944051395729,1.0,1.0
9.71,0.6054469967185206,-1.0970223518632038,-0.9832835298687163,-1.6877591165503218,0.164626393692256,0.0,1.0,0.0,-0.2630820753289085,0.8390634852754438,1.0,1.0
6.41,0.023636068940962915,0.7657628991980631,-0.6811704914068928,0.6578179509152217,0.631576358073192,0.0,0.0,1.0,-1.1152929917956549,1.6106161154137828,1.0,1.0
8.07,-0.5581748588365948,-1.0970223518632038,-0.9832835298687163,1.0648445596813012,-1.108873509164842,0.0,0.0,1.0,1.380467549285531,0.45328717020627435,1.0,0.0
6.5,1.5104862177058327,-0.6049658704507938,1.4336207778258718,-0.8530096307758197,1.4381262965493542,0.0,0.0,1.0,0.28476779954257136,1.2248398003446133,0.0,1.0
0.16,-1.4632140798239068,-1.2376099179810354,-0.9832835298687163,-0.37699546120192995,0.9711763321684181,0.0,0.0,1.0,1.0152342993712111,1.6106161154137828,0.0,0.0
11.99,-0.36423788291074227,-1.4836381586872405,-0.9832835298687163,0.08522119621039777,-1.1513235059267455,0.0,1.0,0.0,-1.6631428666671346,-1.4755944051395729,1.0,0.0
12.57,0.47615567943461895,1.1875255975515575,2.0378468547495188,1.2925035103470746,-0.38722356421248655,0.0,1.0,0.0,-0.2630820753289085,-1.0898180900704033,1.0,1.0
5.3,-0.7521118347624475,-1.6242257248050718,-0.9832835298687163,-1.4807964341268915,-0.8117235318315192,0.0,0.0,1.0,0.7108732577759446,0.8390634852754438,0.0,0.0
